"site","burial","age","section","half_A_B","half_C_D","element_1","total_element"
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","T",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","LB",11
"VFT","29","Non-adult ","lower","half_B","half_C","SB",5
"VFT","29","Non-adult ","lower","half_B","half_C","SB",5
"VFT","29","Non-adult ","lower","half_B","half_C","SB",5
"VFT","29","Non-adult ","lower","half_B","half_C","SB",5
"VFT","29","Non-adult ","lower","half_B","half_C","SB",5
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","CB",29
"VFT","29","Non-adult ","lower","half_B","half_D","T",5
"VFT","29","Non-adult ","lower","half_B","half_D","T",5
"VFT","29","Non-adult ","lower","half_B","half_D","T",5
"VFT","29","Non-adult ","lower","half_B","half_D","T",5
"VFT","29","Non-adult ","lower","half_B","half_D","T",5
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","LB",18
"VFT","29","Non-adult ","lower","half_B","half_D","T",1
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","CB",18
"VFT","29","Non-adult ","lower","half_A","half_D","SB",1
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","T",8
"VFT","29","Non-adult ","lower","half_A","half_D","LB",2
"VFT","29","Non-adult ","lower","half_A","half_D","LB",2
"VFT","29","Non-adult ","lower","half_A","half_D","LB",3
"VFT","29","Non-adult ","lower","half_A","half_D","LB",3
"VFT","29","Non-adult ","lower","half_A","half_D","LB",3
"VFT","29","Non-adult ","lower","half_A","half_C","CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"CB",119
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",33
"VFT","29","Non-adult ","lower",NA,NA,"T",4
"VFT","29","Non-adult ","lower",NA,NA,"T",4
"VFT","29","Non-adult ","lower",NA,NA,"T",4
"VFT","29","Non-adult ","lower",NA,NA,"T",4
"VFT","29","Non-adult ","lower",NA,NA,"SB",4
"VFT","29","Non-adult ","lower",NA,NA,"SB",4
"VFT","29","Non-adult ","lower",NA,NA,"SB",4
"VFT","29","Non-adult ","lower",NA,NA,"SB",4
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"SB",10
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"LB",5
"VFT","29","Non-adult ","lower",NA,NA,"LB",5
"VFT","29","Non-adult ","lower",NA,NA,"LB",5
"VFT","29","Non-adult ","lower",NA,NA,"LB",5
"VFT","29","Non-adult ","lower",NA,NA,"LB",5
"VFT","29","Non-adult ","lower",NA,NA,"LB",2
"VFT","29","Non-adult ","lower",NA,NA,"LB",2
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"LB",35
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"CB",2
"VFT","29","Non-adult ","lower",NA,NA,"CB",4
"VFT","29","Non-adult ","lower",NA,NA,"CB",4
"VFT","29","Non-adult ","lower",NA,NA,"CB",4
"VFT","29","Non-adult ","lower",NA,NA,"CB",4
"VFT","29","Non-adult ","lower",NA,NA,"CB",1
"VFT","15","Adult ","lower","half_A","half_C","LL",4
"VFT","15","Adult ","lower","half_A","half_C","LL",4
"VFT","15","Adult ","lower","half_A","half_C","LL",4
"VFT","15","Adult ","lower","half_A","half_C","LL",4
"VFT","15","Adult ","lower","half_B","half_D","T",1
"VFT","15","Adult ","lower","half_A","half_D","LL",5
"VFT","15","Adult ","lower","half_A","half_D","LL",5
"VFT","15","Adult ","lower","half_A","half_D","LL",5
"VFT","15","Adult ","lower","half_A","half_D","LL",5
"VFT","15","Adult ","lower","half_A","half_D","LL",5
"VFT","15","Adult ","upper","half_A","half_D","UL",1
"VFT","15","Adult ","upper","half_A","half_D","UL",1
"VFT","15","Adult ","upper","half_B","half_C","UL",1
"VFT","15","Adult ","central","half_B","half_D","UL",2
"VFT","15","Adult ","central","half_B","half_D","UL",2
"VFT","15","Adult ","lower","half_A","half_D","UL",1
"VFT","15","Adult ","central","half_B","half_C","LL",1
"VFT","15","Adult ","upper","half_B","half_C","LL",1
"VFT","15","Adult ","upper","half_B","half_D","LL",5
"VFT","15","Adult ","upper","half_B","half_D","LL",5
"VFT","15","Adult ","upper","half_B","half_D","LL",5
"VFT","15","Adult ","upper","half_B","half_D","LL",5
