site,burial,sex,age,layer,section,quadrant,half_A_B,half_C_D,component,element_1,element_2,bone,area,side,P1,P2,P3,mosaic,longitudinal,transversal,curved,bulls_eye,deformation,twisting,concretion,red_brown,yellow,green,manganese,cm_0_1,cm_1_2,cm_2_3,cm_3_4,cm_4_5,over_cm_5,weight_gr,total_element,total_urn,total_section,total_half_A_B,total_half_C_D
VFT,12,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,Lo,LL,Ep,Fe,Di,I,,,2,2,,,,,,,,,,,,,,1,1,,,5.88,2,1826,663,683,640
VFT,12,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,Lo,UL,Ep,H,P,I,,,2,2,,,,,,,,,,,,,,1,1,,,9.18,2,1826,663,683,640
VFT,12,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,F,LL,Oc,Il,I,I,,2,,1,,,1,,,,1,,,,,,1,,,1,,9.06,2,1826,663,683,640
VFT,12,ND,Adult (not-senile? <35/40+),4,lower,Si,,,F,CB,Cr,Max,I,I,,,1,,1,,,,,,,,,,,,1,,,,,0.39,1,1826,663,,
VFT,12,ND,Adult (not-senile? <35/40+),4,lower,Si,,,F,CB,Cr,Te,Co,I,,,1,,,,,,,,,,,,,,1,,,,,0.23,1,1826,663,,
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,Lo,UL,D,U,I,I,,,1,,1,1,,,,,1,,,1,,,,,1,,,2.05,1,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,Lo,UL,D,Ra,I,R,,,2,,1,1,,,1,,2,,,,,1,,,1,,,2.13,2,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,Lo,LL,D,Fi,I,I,,,2,,1,1,1,,1,,2,,,,,1,,,1,,,1.91,2,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,Lo,LL,D,Ti,I,I,,,4,,1,1,1,,,,5,,,,,,2,2,1,,,4.11,5,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,F,T,St,St,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.16,1,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,Lo,UL,Ep,H,Di,I,,,1,,,,,,,,1,,,,,,1,,,,,0.39,1,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,F,CB,Cr,Te,Co,I,,,2,,,,,,,,1,,,,,2,,,,,,0.35,2,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",2,central,6,half_B,half_C,Lo,LL,D,Ti,I,I,,,1,,,,,,,,1,,,,,,,1,,,,1.13,1,723,91,470,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",2,central,7,half_B,half_D,F,CB,Cr,Te,Co,I,,,1,1,,,,,,,1,,,,,,1,,,,,0.63,1,723,91,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,10,half_B,half_C,Ir,T,V,Sac,I,I,,,1,,,,1,,,,1,,,,,,1,,,,,0.31,1,723,447,470,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,11,half_B,half_D,Lo,LL,D,Ti,I,I,,,2,,1,,1,,1,,2,,,,,,,1,,,1,7.47,2,723,447,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,11,half_B,half_D,Lo,LL,D,Fi,I,I,,,2,,,1,1,,2,1,2,,,,,,,1,1,,,1.67,2,723,447,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,12,half_A,half_D,F,LL,Oc,Il,I,I,,,1,,,,,,,,1,,,,,,1,,,,,0.57,1,723,447,240,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,12,half_A,half_D,F,CB,Cr,Fr,Sm,I,,,1,1,,,,,,,1,,,,,,1,,,,,0.19,1,723,447,240,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,3,half_B,half_D,T,CB,T,M2,Cro,L,,,1,,,,,,,,1,,,,,,1,,,,,0.59,1,723,185,470,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,2,half_B,half_C,T,CB,T,dm2,Cro/Ro,L,,,1,,,,,,,,1,,,,,,1,,,,,0.28,1,723,185,470,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,4,half_A,half_D,T,CB,T,In1,Cro/Ro,L,,1,,,,,,,,,1,,,,,,1,,,,,0.43,1,723,185,240,435
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",1,upper,2,half_B,half_C,T,CB,T,Ca,Ro,I,,1,,,1,,,,,,1,,,,,,1,,,,,0.51,1,723,185,470,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,10,half_B,half_C,T,CB,T,In1,Cro/Ro,I,,1,,,,,,,,,1,,,,,,1,,,,,0.55,1,723,447,470,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",2,central,5,half_A,half_C,T,CB,T,Pre3,Ro,I,,1,,,,,,,,,1,,,,,,1,,,,,0.43,1,723,91,240,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",2,central,5,half_A,half_C,T,CB,T,Pre4,Ro,I,,,1,,1,,,,,,1,,,,,,1,,,,,0.3,1,723,91,240,275
NOGR,33(US359),ND,"Non-adult
9.5-10.5(AlQathani)
9 ± 24 mths (Ubelaker)",3,lower,10,half_B,half_C,T,CB,T,Pre4,Ro,I,,1,,,,,,,,,1,,,,,,1,,,,,0.3,1,723,447,470,275
NOGR,36,ND,Adult (not-senile? <35/40+),0,upper,,,,Lo,UL,Ep,H,Di,I,,,2,1,,,,,,,,,,,,,2,,,,,1.2,2,2170,312,,
NOGR,36,ND,Adult (not-senile? <35/40+),0,upper,,,,Ir,UL,Car,Pi,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.19,1,2170,312,,
NOGR,36,ND,Adult (not-senile? <35/40+),1,upper,2,half_B,half_C,Lo,UL,Ph,IV Ph/Ha,Me,R,,,1,1,,1,,,,,1,,,,,,1,,,,,0.53,1,2170,312,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),1,upper,3,half_B,half_D,Lo,UL,Ph,I Ph/Ha,P,R,,,1,1,,1,,,,,1,,,,,,1,,,,,0.8,1,2170,312,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),1,upper,3,half_B,half_D,Lo,UL,Ph,II Ph/Ha,Me,L,,,1,1,,1,1,,,,1,,,,,1,,,,,,0.19,1,2170,312,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,5,half_A,half_C,Lo,UL,Ep,U,P,L,,,2,2,,,1,,,,1,,,,,,2,1,,,,4.88,3,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,7,half_B,half_D,Lo,LL,D,Fi,I,I,,,11,1,1,5,,,,,9,1,,,,1,6,3,1,,,7.18,11,2170,1100,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,8,half_A,half_D,Ir,T,V,Sac,Al,I,,,3,1,,,2,,,,2,1,,,,,2,,1,,,4.7,3,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,8,half_A,half_D,F,UL,Sc,Sc,Cop,R,,,1,,1,1,,,,,1,,,,,,,1,,,,1.11,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,8,half_A,half_D,Lo,LL,D,Fi,I,I,,,1,,,,,,,,1,1,,,,,,1,,,,1.37,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),2,central,8,half_A,half_D,Lo,LL,D,Fe,I,I,,,2,,1,,2,,,,2,,,,,,,1,1,,,5.55,2,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,Lo,UL,D,H,I,R,,,10,1,2,6,2,,4,,6,,,,,,3,4,2,,,34.87,9,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,F,LL,Oc,Pub,Ip,I,,,2,1,1,,1,,,,,,,,,,,1,1,,,2.92,2,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,F,LL,Oc,Il,Ac,I,,,1,1,,,,,,,,,,,,,,1,,,,2.33,1,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,F,CB,Cr,Te,Mp,L,,,4,1,1,,,,,,4,,,,,,1,3,,,,7,4,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,F,T,R,R2,I,R,,,1,,,,1,,,,1,1,,,,,,,,1,,1.69,1,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,Lo,UL,D,Ra,I,R,,,2,1,2,2,,,1,,2,2,,,,,,,1,1,,5.81,2,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,Lo,LL,D,Fi,I,I,,,1,,,1,1,,,,1,1,,,,,,1,,,,1.7,1,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,Ir,T,V,C2,Bod,I,,,1,1,1,1,,,,,1,,,,,,,,1,,,4.05,1,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,F,CB,Cr,Te,Zp,R,,,1,,1,,,,,,1,,,,,,1,,,,,0.39,1,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,F,UL,Sc,Sc,Ss,I,,,1,,1,,1,,,,1,,,,,,,1,,,,11.7,1,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,Lo,UL,D,Ra,I,R,,,2,,1,2,,,,,2,1,,,,,,1,,1,,4.78,2,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,Lo,LL,D,Fi,I,I,,,2,,,1,,,,,2,,,,,,2,,,,,1.85,2,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,10,half_B,half_C,F,CB,Cr,Mand,Con,R,,,1,,1,,1,,,,1,,,,,,1,,,,,0.92,1,2170,1100,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,11,half_B,half_D,Lo,UL,D,H,I,L,,,5,2,,1,2,,2,1,5,2,,,,1,,1,1,1,1,21.01,5,2170,1100,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,11,half_B,half_D,Lo,UL,D,H,I,R,,,1,1,1,1,,,1,,,,,,,,,,,1,,5.1,1,2170,1100,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,11,half_B,half_D,Ir,LL,Tar,Tal,Tr,I,,,1,1,,,,,,,,,,,,,,1,,,,1.21,1,2170,1100,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,11,half_B,half_D,F,CB,Cr,Te,Zp,L,,,1,,,,,,,,1,1,,,,,,1,,,,0.84,1,2170,1100,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,LL,Ep,Ti,P,I,,,1,1,,,,,,,,,,,,,1,,,,,0.47,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,UL,Ep,V Ph/Ha,Me,R,,,1,,1,1,,,,,1,,,,,,1,,,,,0.27,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,F,LL,Oc,Pub,Ile-Pub,I,,,1,,1,,,,,,1,,,,,,,1,,,,1,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,F,CB,Cr,Fr,Sm,I,,,1,,,1,,,,,1,,,,,,,1,,,,0.6,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,LL,Ep,Fe,P,I,,,5,4,,,,,,,,,,,,,3,1,1,,,7.19,5,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,LL,D,Fi,I,I,,,1,,1,1,,,,,1,,,,,,,1,,,,1.26,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,UL,D,H,I,I,,,5,,1,1,2,,2,,2,,1,,,,3,2,,,,6.17,5,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,UL,D,Ra,I,I,,,1,,1,1,,,1,1,1,1,,,,,,,,,1,3.85,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,12,half_A,half_D,Lo,LL,D,Ti,I,I,,,1,,,,,,,,1,,,,,,,,1,,,3.67,1,2170,1100,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),3,central,9,half_A,half_C,F,CB,Cr,Pp,Me,R,,,1,,,,,,,,1,,,,,,,,1,,,4.19,1,2170,1100,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,13,half_A,half_C,F,CB,Cr,Mand,Bu,I,,,3,,,,,,2,,3,,,,,,2,1,,,,1.79,3,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,13,half_A,half_C,Ir,UL,Car,Cap,I,L,,,1,1,,,1,,,,,,,,,,,1,,,,0.92,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,13,half_A,half_C,F,LL,Oc,Il,I,I,,,5,3,1,,1,,,,4,,,,,,3,1,1,,,5.15,5,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,F,CB,Cr,Fr,Sm,R,,,1,,,1,,,,,1,1,,,,,,1,,,,1.44,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,Lo,LL,Ep,I Mt,P,I,,,1,,,,1,,,,1,,,,,,1,,,,,0.79,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,F,LL,Oc,Il,I,I,,,1,,,,,,,,,,,,,,1,,,,,0.9,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,F,UL,Sc,Sc,Gf,L,,,1,1,,,,,,,1,,,,,,1,,,,,1.01,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,Ir,UL,Car,Trap,I,L,,,1,1,,,1,,,,,,,,,,1,,,,,0.55,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,14,half_B,half_C,F,CB,Cr,Zy,I,R,,,2,,1,1,,,,,2,,,,,,,1,1,,,4.44,2,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,15,half_B,half_D,Lo,UL,Ep,H,P,I,,,3,3,,,,,,,2,,,,,,1,2,,,,3.88,3,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,15,half_B,half_D,Lo,UL,D,U,I,I,,,2,,,,2,,1,,2,1,,,,,,1,1,,,4.28,2,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,Lo,LL,D,Fe,I,I,,,3,,,,2,,,,3,,,,,,,2,,,1,12.2,3,2170,758,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,Lo,UL,Ep,Ra,P,I,,,1,1,1,,,,,,,,,,,,1,,,,,0.53,1,2170,758,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),4,lower,16,half_A,half_D,Lo,LL,D,Fi,I,I,,,2,,,2,,,,,2,,,,,,,1,1,,,4.29,2,2170,758,1289,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,F,CB,Cr,Zy,I,I,,,1,,,1,,,,,1,,,,,,,1,,,,2.24,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,F,LL,Oc,Il,I,I,,,1,,,,,,,,1,,,,,,1,,,,,0.29,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,Lo,UL,Ep,III Ph/Ha,Me,L,,,2,1,,2,1,,,,2,,,,,,2,,,,,0.56,2,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,Lo,UL,Ep,III Ph/Ha,P,L,,,1,1,1,,1,,,,1,,,,,,1,,,,,0.38,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,Lo,UL,Ep,II Ph/Ha,Me,R,,,1,1,,1,1,,,,1,,,,,,1,,,,,0.31,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,Lo,UL,Ep,IV Ph/Ha,Me,L,,,1,,1,,,,,,1,,,,,,1,,,,,0.36,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,17,half_A,half_C,Lo,UL,Ep,I Ph/Ha,Di,R,,,1,,,,,,,,1,,,,,,1,,,,,0.59,1,2170,758,1289,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,18,half_B,half_C,Lo,UL,Ep,III Ph/Ha,Me,R,,,1,,,,1,,,,1,,,,,,1,,,,,0.47,1,2170,758,820,1019
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,Lo,LL,Ep,Fe,P,I,,,9,3,,,,,,,,,,,,6,1,1,1,,,7.39,9,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,Lo,LL,Ep,I Mt,Di,L,,,1,,,,,,,,1,,,,,,1,,,,,1.1,1,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,Ir,UL,Car,Ham,I,L,,,1,,1,,,,,,,,,,,,1,,,,,0.24,1,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,Ir,UL,Car,Sca,I,L,,,1,1,,,,,,,1,,,,,,1,,,,,0.82,1,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,F,CB,Cr,Mand,Suf,R,,,1,,1,1,,,1,,1,,,,,,,1,,,,1.88,1,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,F,CB,Cr,Max,I,L,,,2,,1,,,,,,2,,,,,,1,1,,,,1.76,2,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,19,half_B,half_D,F,CB,Cr,Sph,Ors,L,,,1,,,1,,,,,1,,,,,,,1,,,,2.14,1,2170,758,820,1090
NOGR,36,ND,Adult (not-senile? <35/40+),5,lower,20,half_A,half_D,Ir,CB,Cr,Pp,Me,L,,,1,,,,,,,,1,,,,,,,1,,,,1.93,1,2170,758,1289,1090
VFT,20,ND,Non-adult (6-8 yrs),1,upper,1,half_A,half_C,Lo,LL,D,Fe,I,I,,2,,,1,,2,,,,2,2,,,2,,,1,1,,,5.08,2,944,183,391,356
VFT,20,ND,Non-adult (6-8 yrs),1,upper,1,half_A,half_C,Lo,LL,Ep,Fe,P,I,,,4,1,,,,,,,,,,,,3,1,1,,,,3.66,5,944,183,391,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,5,half_A,half_C,Lo,LL,D,Ti,I,I,,,8,,1,1,,,,,3,,,,3,,5,2,1,,,4.28,8,944,434,391,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,5,half_A,half_C,Ir,T,V,C2,Bod,R,,,1,1,,,,,,,,1,,,,,1,,,,,0.53,1,944,434,391,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,5,half_A,half_C,Ir,T,V,Sac,Bod,I,,1,,,,1,,,,,,1,,,1,,,1,,,,1.99,1,944,434,391,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,5,half_A,half_C,T,CB,T,M2,Cro,I,,,1,1,,,,,,,,,,,,,1,,,,,0.54,1,944,434,391,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,6,half_B,half_C,Se,LL,Pat,Pat,I,R,,,2,1,,,,,,,,1,,,,1,,1,,,,1.76,2,944,434,385,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,6,half_B,half_C,Lo,LL,Ep,Fe,P,I,,,1,1,,,1,,,,,,,,,,,,1,,,4.17,1,944,434,385,356
VFT,20,ND,Non-adult (6-8 yrs),2,central,7,half_B,half_D,F,UL,Sc,Sc,Acr,I,,,2,,,,2,,,,1,2,,,1,1,1,,,,,0.82,2,944,434,385,420
VFT,20,ND,Non-adult (6-8 yrs),2,central,8,half_A,half_D,Lo,UL,Ep,H,P,I,,,4,2,,,,,,,,,,,,,2,2,,,,4.24,4,944,434,391,420
VFT,20,ND,Non-adult (6-8 yrs),2,central,8,half_A,half_D,Ir,LL,Tar,Nav,I,I,,,1,1,,,,,,,,,,,,,1,,,,,0.99,1,944,434,391,420
VFT,20,ND,Non-adult (6-8 yrs),3,lower,10,half_B,half_C,Lo,LL,D,Fe,I,I,,,1,,,,1,,,,,1,,,1,,,,1,,,1.24,1,944,327,385,356
VFT,20,ND,Non-adult (6-8 yrs),3,lower,10,half_B,half_C,Lo,UL,D,H,I,I,,,1,,,1,,,,,1,,,,,,,1,,,,0.93,1,944,327,385,356
VFT,20,ND,Non-adult (6-8 yrs),3,lower,11,half_B,half_D,Lo,LL,Ep,Fe,P,I,,,1,1,,,,1,,,,,,,,,,1,,,,3.7,1,944,327,385,420
VFT,20,ND,Non-adult (6-8 yrs),3,lower,12,half_A,half_D,F,LL,Oc,Il,I,I,,2,,,,,,,,,,,,,,,,2,,,,4.94,2,944,327,391,420
VFT,20,ND,Non-adult (6-8 yrs),3,lower,12,half_A,half_D,Lo,UL,D,Cl,I,R,,1,,,,,,,,,,,1,,,,,1,,,,0.98,1,944,327,391,420
VFT,30,ND,Adult (20-40 yrs),0a,upper,4a,half_A,half_D,T,CB,T,In1,Cro/Ro,I,,,2,,,,,,,,,,,,,1,1,,,,,0.35,2,1314,307,508,501
VFT,30,ND,Adult (20-40 yrs),0c,central,4c,half_A,half_D,Lo,UL,Ep,U,P,L,,,1,1,,,,,,,,,,,,,2,,,,,0.69,2,1314,265,508,501
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Lo,LL,D,Ti,I,L,,,1,1,,,,,,,1,,,,1,,,,1,,,3.16,1,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Lo,LL,D,Ti,I,I,,3,,,,,,,,,1,,3,,3,,2,1,,,,3.6,3,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Lo,LL,D,Fe,I,I,1,,,,,,,,,,1,,,,,,,1,,,,1.85,1,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Lo,LL,D,Fe,I,I,,,1,,1,,1,,,,1,,,,,,,,1,,,3.04,1,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Lo,UL,D,U,I,I,,,2,1,1,1,,,,,,1,,,2,,,1,,1,,2.56,2,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,Ir,T,V,Sac,Di,I,,,1,1,,,1,,,,,,,,,,1,,,,,0.33,1,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,1,half_A,half_C,F,LL,Oc,Il,Piis,I,,,1,1,,,,,,,,,,,,,,,1,,,1.27,1,1314,265,508,568
VFT,30,ND,Adult (20-40 yrs),1,central,2,half_B,half_C,F,CB,Cr,Fr,Sm,I,,,1,1,,1,,,,,,,,,,,1,,,,,0.28,1,1314,265,561,568
VFT,30,ND,Adult (20-40 yrs),1,central,2,half_B,half_C,F,CB,Cr,Mand,Cp,L,,,1,1,,,,,,,,,,,,,,,,1,,2.17,1,1314,265,561,568
VFT,30,ND,Adult (20-40 yrs),1,central,2,half_B,half_C,F,CB,Cr,Mand,Cor,I,,,1,1,,,,,1,,,,,,1,,,1,,,,0.43,1,1314,265,561,568
VFT,30,ND,Adult (20-40 yrs),1,central,2,half_B,half_C,Lo,LL,Ep,I Mt,Di,I,,,1,,,,,,,,,,,,,,1,,,,,0.22,1,1314,265,561,568
VFT,30,ND,Adult (20-40 yrs),1,central,2,half_B,half_C,Lo,LL,Ep,Fe,P,I,,,3,3,,,,,,,,,,,,,1,2,,,,3.67,3,1314,265,561,568
VFT,30,ND,Adult (20-40 yrs),1,central,3,half_B,half_D,Lo,UL,Ep,H,Di,I,,,1,1,,,,,,,,,,,1,,1,,,,,0.42,1,1314,265,561,501
VFT,30,ND,Adult (20-40 yrs),1,central,3,half_B,half_D,Lo,UL,D,H,I,I,,,2,2,,,,,,,2,1,,,2,,,2,,,,1.87,2,1314,265,561,501
VFT,30,ND,Adult (20-40 yrs),1,central,3,half_B,half_D,Ir,T,V,C2,Ar,I,,1,,1,,,,,,,,,,,,,1,,,,,0.64,1,1314,265,561,501
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,Lo,LL,D,Fi,I,I,,,3,1,3,3,,,3,,3,,,,3,,,,,,3,10.58,3,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,Lo,UL,Ep,II Mc,P,R,,,1,1,,,,,,,,,,,1,,,1,,,,0.39,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,F,UL,Sc,Sc,Acr,R,,,1,,1,1,1,,,,1,,,,1,,,,1,,,1.74,1,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,Se,LL,Pat,Pat,Lat,R,,,2,2,,,,,1,,,,,,,,1,1,,,,2.22,2,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,F,LL,Oc,Il,I,I,,,2,,,,,,,,2,,,,2,,,1,1,,,2.42,2,1314,742,508,568
VFT,30,ND,Adult (20-40 yrs),2,lower,5,half_A,half_C,Lo,LL,D,Fe,I,I,,1,,1,,,1,,,,,,,,,,,1,,,,2.18,1,1314,742,508,568
