site,burial,sex,age,layer,section,quadrant,half_A_B,half_C_D,component,element_1,element_2,bone,area,side,P1,P2,P3,mosaic,longitudinal,transversal,curved,bulls_eye,deformation,twisting,concretion,red_brown,yellow,green,manganese,cm_0_1,cm_1_2,cm_2_3,cm_3_4,cm_4_5,over_cm_5,weight_gr,total_element,total_urn,total_section,total_half_A_B,total_half_C_D
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,F,CB,Cr,I,I,I,,,1,,,,,,,,,1,,,,,1,,,,,0.17,1,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,Ir,T,V,I,Ar,L,,,1,1,,,,,,,1,,,,,,1,,,,,0.82,1,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,F,T,R,I,I,I,,,10,1,1,1,1,,,,1,,,,,,4,6,,,,4.57,10,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,C,LB,D,I,I,I,,,12,,,,,,,,8,,,,,,,11,1,,,7.9,12,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,S,SB,I,I,I,I,,,19,2,,,1,,,,,,,,,2,12,5,,,,9.15,19,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,C,C,I,I,I,I,,,9,,,,,,,,,,,,,,7,2,,,,0.67,9,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,3,half_B,half_D,S,LL,Ep,Mt,Di,I,,,1,,,,,,,,,,,,,,1,,,,,0.11,1,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,CB,Cr,I,I,I,,,5,2,,,,,,,4,,,,,,3,1,1,,,5.45,5,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,Ir,T,V,I,I,I,,,1,,,,,,,,,,,,,,1,,,,,0.64,1,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,T,R,I,I,I,,,1,1,,,,,,,1,,,,,,,,1,,,1.98,1,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,T,R,I,P,I,,,1,,1,,,,,,,,,,,,1,,,,,0.75,1,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,F,T,R,I,I,I,,2,,,,,,,,,1,,,,,,1,1,,,,3.08,2,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,C,LB,D,I,I,I,,,9,,3,,1,,,,7,,,,,,6,1,1,1,,8.4,9,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,4,half_A,half_D,S,SB,I,I,I,I,,,14,1,,,,,,,,,,,,,1,13,,,,1.69,14,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),1,upper,Si,,,S,SB,I,I,I,I,,,5,,,,,,,,,,,,,2,3,,,,,0.47,5,2248,824,,
VFT,15,ND,Adult (20-40 yrs),1,upper,Si,,,F,CB,Cr,I,I,I,,,2,,,,,,,,2,,,,,1,1,,,,,0.38,2,2248,824,,
VFT,15,ND,Adult (20-40 yrs),1,upper,Si,,,C,C,I,I,I,I,,,3,,,,,,,,2,,,,,1,3,,,,,0.2,4,2248,824,,
VFT,15,ND,Adult (20-40 yrs),1,upper,Si,,,C,C,I,I,I,I,,3,,,,,,,,,2,,,,,,3,,,,,0.35,3,2248,824,,
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,C,I,I,I,I,,10,,,,1,,,,,5,,,,,1,3,5,,,,7.76,9,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,C,I,I,I,I,,,21,1,1,,,,,,5,,,,,5,12,4,,,,8.29,21,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,T,R,I,I,I,,,5,,1,1,,,,,4,,,,,,,2,3,,,5.86,5,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,C,I,I,I,I,,,5,,1,,,,1,,3,,,,,,2,3,,,,4.51,5,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,T,V,I,Sp,R,,,1,1,,,,,,,1,,,,,,,1,,,,1.2,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,T,V,I,Sp,I,,1,,,1,,,,1,,,,,,,,1,,,,,0.83,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,LL,Tar,I,I,I,,,1,,,,,,,,,,,,,,1,,,,,0.9,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,LB,D,I,I,I,,,2,,1,,1,,,,2,2,,,,,1,1,,,,2.91,2,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,F,CB,Cr,I,I,I,,,6,,,,,,,,4,,,,,,3,3,,,,5.54,6,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,S,SB,I,I,I,I,,,2,2,,,,,,,,,,,,,1,1,,,,1.28,2,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,Ir,T,R,I,I,R,,,2,1,,2,,,,,1,,,,,,,1,1,,,2.77,2,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,Ir,T,V,I,Ar,I,,,3,,,,1,,,,1,,,,,,2,1,,,,2.59,3,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,F,CB,Cr,I,I,I,,,22,1,,,1,,,,14,3,,,,,14,6,1,,,13.58,21,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,LB,D,I,I,I,,,20,2,,4,1,,,,7,3,,,,4,10,3,2,,1,16.76,20,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,S,SB,I,I,I,I,,,4,,,,,,,,,,,,,2,2,,,,,0.64,4,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,C,I,I,I,I,,,9,,,,,,,,1,,,,,4,4,1,,,,1.3,9,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,C,I,I,I,I,,5,,,,,,,,,1,,,,,2,3,,,,,1.1,5,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,Ir,T,V,I,I,I,,,4,,,,,,,,2,,,,,,3,1,,,,2.67,4,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,,18,,3,1,2,,,,12,,,,,1,9,4,3,,,8.19,17,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,6,,,,,1,,,,6,,,,,,4,1,,,,2.12,5,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,CB,Cr,I,I,I,,,9,1,,1,,,,,5,,,,,6,2,1,,,,7.99,9,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,T,R,I,I,I,,,3,,,,,,,,1,,,,,1,2,,,,,0.55,3,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,S,SB,I,I,I,I,,,7,,,,,,,,,,,,,1,3,1,1,,,2.6,6,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,S,SB,I,I,I,I,,3,,1,,,,,,,1,,,,,,,2,1,,,5.67,3,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,T,R,I,I,I,,,7,,1,4,,,,,7,,,,,,4,2,,,1,6.12,7,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,Ir,T,V,I,Tor,I,,,2,,,1,,,,,1,,,,,,2,,,,,2.18,2,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,C,I,I,I,I,,,4,,,2,,,,,,1,,,,,2,2,,,,1.24,4,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,CB,Cr,I,I,I,,,13,2,,,1,,,,,,2,,,,10,2,1,1,,12.46,14,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,6,,,,,1,,,,6,,,,,,5,1,,,,3.76,6,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,,4,,1,,,,,,4,,,,,,3,2,,,,3.53,5,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,T,V,I,Sp,I,,,1,,1,,1,,,,1,,,,,,,,1,,,1.08,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,Ir,T,V,I,Ar,I,,,1,,,,,,1,,1,,,,,,,1,,,,1.49,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,F,CB,Cr,I,I,I,,,15,4,,,1,,,,8,,2,,,,10,5,,,,7.93,15,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,C,I,I,I,I,,,11,,,,2,,,,3,,,,,2,10,1,,,,3.2,13,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,F,T,R,I,I,I,,,4,,,,,,,,1,,,,,,2,1,1,,,1.6,4,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,F,T,R,I,I,R,,,1,,,,1,,,,1,,,,,,,,,1,,0.92,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,F,T,R,I,I,I,,1,,1,,,,,,,1,,,,,,1,,,,,0.54,1,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,LB,D,I,I,I,,,29,,1,,5,,,,17,,,,,1,19,7,2,2,,23.56,31,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,5,half_A,half_C,C,LB,D,I,I,I,,4,,,,,,,,,1,,,,,,3,1,,,,1.14,4,2248,824,829,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,Ir,T,V,I,Ar,I,,1,,,,,,,,,1,,,,,,,1,,,,2.16,1,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,F,T,R,I,I,I,,,7,,,,,,,,5,,,,,,3,3,1,,,3.73,7,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,F,T,R,I,I,I,,4,,,,1,,,,,3,,,,,1,2,1,,,,2.4,4,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,F,CB,Cr,I,I,I,,,4,,,,,,,,3,,,,,1,2,,1,,,2.73,4,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,S,SB,I,I,I,I,,,5,1,,,,,,,,,,,,2,3,,,,,1.25,5,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,C,I,I,I,I,,,5,1,,,,,,,,,,,,1,2,1,,,,1.95,4,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,C,I,I,I,I,,3,,,,,,,,,3,,,,,,1,2,,,,4.65,3,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,LB,D,I,I,I,,,18,,,1,1,,,,8,,,,,6,10,,1,,,7.17,17,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,6,half_B,half_C,C,LB,D,I,I,I,,5,,,,,1,,,,4,,,,,1,3,1,,,,2.38,5,2248,824,1000,825
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,Ir,T,V,I,Vb,I,,,1,,,,,,,,1,,,,,,1,,,,,0.31,1,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,Ir,T,V,I,Sp,I,,,2,,1,1,,,,,,,,,,,2,,,,,0.71,2,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,T,R,I,I,I,,,6,,,,,,,,2,,,,,,5,1,,,,1.23,6,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,T,R,I,I,I,,2,,,,,,,,,1,,,,,1,1,,,,,0.47,2,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,C,I,I,I,I,,,13,,,,,,,,2,,,,,5,7,1,,,,3.93,13,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,C,I,I,I,I,4,,,,,,,,,,3,,,,,1,2,1,,,,9.94,4,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,7,,,1,1,,,,,7,,,,,1,3,1,2,,,11.46,7,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,C,LB,D,I,I,I,,,18,,,,,,,,8,,,,,6,8,2,3,,,8.82,19,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,7,half_B,half_D,F,CB,Cr,I,I,I,,,15,,,,,,,,10,,2,,,,12,2,1,,,12.41,15,2248,824,1000,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,Ir,T,V,I,Sp,I,,,1,,,,,,,,,,,,,1,,,,,,0.13,1,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,F,T,R,I,I,R,,,2,,1,1,,,1,,2,1,,,,,,,1,1,,2.91,2,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,F,T,R,I,I,I,,,5,,4,,1,,,,5,,,,,,2,1,2,,,4.4,5,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,F,CB,Cr,I,I,I,,,18,1,,,,,2,,14,1,1,,,1,10,4,1,,,16.5,16,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,C,C,I,I,I,I,,,26,5,,,,,,,6,,,,,11,13,1,,,,16.83,25,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,C,C,I,I,I,I,,2,,,,,,,,,1,,,,,,2,,,,,0.44,2,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,C,LB,D,I,I,I,,,19,,3,1,,,,,15,,,,,2,8,8,1,,,14,19,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),2,upper,8,half_A,half_D,C,LB,D,I,I,I,,4,,,,,,,,,2,,,,,2,2,,,,,1.57,4,2248,824,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,Ir,T,V,I,Bod,I,,,2,,,,,,,,,,,,,,1,1,,,,1.73,2,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,F,T,R,I,I,I,,,8,,,,,,,,2,,,,,2,6,,,,,0.75,8,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,F,T,R,I,I,I,,3,,,,,,,,,2,,,,,,3,,,,,0.39,3,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,F,CB,Cr,I,I,I,,,10,2,,,,,,,6,,2,,,,8,2,,,,3.88,10,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,S,SB,I,I,I,I,,,17,,,,,,,,6,,,,,2,10,5,,,,6.73,17,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,C,LB,D,I,I,I,,5,,,1,1,,,,,5,,,,,1,3,,1,,,3.52,5,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,9,half_A,half_C,C,LB,D,I,I,I,,,35,,,4,1,,1,,23,,,,,9,12,11,1,2,,19.3,35,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,Ir,T,V,I,Ar,R,,,1,,,,1,,,,,,,,,,1,,,,,0.79,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,Ir,T,V,I,Ar,I,,,1,,,,,,,,1,,,,,,1,,,,,0.5,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,Ir,T,V,I,Sp,I,,,1,,,,,,,,,,,,,,1,,,,,0.26,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,F,T,R,I,I,I,,4,,,,1,,,,,3,,,,,,2,2,,,,1.79,4,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,F,T,R,I,I,I,,,1,,,1,,,,,1,,,,,,,1,,,,0.63,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,F,CB,Cr,I,I,I,,,5,,,,,,,,4,,1,,,1,2,2,,,,2.86,5,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,F,CB,Cr,I,I,I,,1,,,,,,,,,,,,,,,1,,,,,0.97,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,Lo,LB,D,I,I,I,,,4,,,,3,,4,,4,,,,,,,2,,2,,9.77,4,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,S,SB,I,I,I,I,,,28,4,,,,,,,,,,,,10,14,2,,,,5.03,26,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,S,SB,I,I,I,I,,13,,,,,,,,,6,,1,,,7,4,2,,,,2.21,13,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,C,LB,D,I,I,I,,3,,,,,,,,,2,,,,,,2,1,,,,1.71,3,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,10,half_B,half_C,C,LB,D,I,I,I,,,28,1,3,1,,,,,15,,,,,4,15,9,,1,,15.18,29,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,Ir,T,V,I,Sp,I,,,2,,,,1,,,,1,,,,,,2,,,,,0.6,2,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,F,T,R,I,I,I,,,3,,,,,,,,,,,,,,3,,,,,0.34,3,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,F,CB,Cr,I,I,I,,,6,,,,,,2,,3,,2,,,,3,3,,,,2.5,6,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,S,SB,I,I,I,I,,9,,,,,1,,,,3,,,,,,8,1,,,,3.19,9,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,S,SB,I,I,I,I,,,13,,,1,,,,,,,,,,4,9,,,,,1.57,13,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,C,LB,D,I,I,I,,4,,,1,1,,,1,,4,,,,,1,2,1,,,,4.84,4,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,11,half_B,half_D,C,LB,D,I,I,I,,,38,,1,7,3,,1,,31,,1,,,6,17,7,7,,1,42.96,38,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,Ir,T,V,I,Lum,I,,,2,1,1,,2,,,,2,,,,,,,1,1,,,8.12,2,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,Ir,T,V,I,Tor,I,,,2,2,1,,1,,,,,,,,,,2,,,,,2.97,2,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,Ir,T,V,I,Sp,I,,,1,,,,,,,,1,,,,,1,,,,,,0.3,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,Ir,T,V,I,Bod/Lum,I,,1,,,1,,,,,,,,,,,,1,,,,,0.19,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,Ir,T,V,I,Sp,I,,1,,,,,,,,,1,,,,,,,1,,,,1.17,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,F,CB,Cr,I,I,I,,,13,,,,,,4,,9,,,,,2,8,3,,,,4.87,13,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,F,T,R,I,I,I,,,3,,,,,,,,2,,,,,,2,1,,,,1.8,3,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,F,T,R,I,I,I,,4,,,,,,,,,1,,,,,,3,1,,,,1.44,4,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,S,SB,I,I,I,I,,19,,,,,,,,,17,,,,,2,15,2,,,,7.51,19,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,S,SB,I,I,I,I,,,43,5,,,,,,,15,,,,,10,25,7,2,,,15.36,44,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,C,LB,D,I,I,I,,4,,,,,,,,,3,,,,,,4,,,,,1.56,4,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),3,central,12,half_A,half_D,C,LB,D,I,I,I,,,,1,,5,,,,,21,,2,,,4,24,4,4,,,22.91,36,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,13,half_A,half_C,Ir,T,V,I,Bod,I,,,1,,,,,,,,1,,,,,,1,,,,,0.44,1,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),4,central,13,half_A,half_C,Ir,T,V,I,Ar,I,,,2,,,,2,,,,2,,,,,,1,1,,,,3.05,2,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),4,central,13,half_A,half_C,S,SB,I,I,I,I,,,9,,,,,,,,3,,,,,2,7,,,,,4.03,9,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),4,central,13,half_A,half_C,S,SB,I,I,I,I,,5,,2,,,,,,,1,,,,,,5,,,,,1.86,5,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),4,central,13,half_A,half_C,C,LB,D,I,I,I,,,11,,,4,1,,,,7,,,,,,7,2,1,1,,11.1,11,2248,862,829,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,Ir,T,V,I,Bod,I,,,1,,,,,,,,,,,,,,1,,,,,0.22,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,F,CB,Cr,I,I,I,,,1,1,,,,,,,1,,,,,,,1,,,,1.32,1,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,F,T,R,I,I,I,,,6,,1,1,2,,,,2,,,,,,4,1,1,,,2.73,6,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,F,T,R,I,I,I,,3,,,,,,,,,1,,,,,1,2,,,,,0.5,3,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,S,SB,I,I,I,I,,10,,1,,,1,,,,3,,,,,5,3,2,,,,5.51,10,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,S,SB,I,I,I,I,,,28,,,,,,,,5,,,,,7,21,1,,,,4.96,29,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,C,LB,D,I,I,I,,5,,,,,,,,,3,,,,,2,3,,,,,0.53,5,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,14,half_B,half_C,C,LB,D,I,I,I,,,31,,,4,,,1,,12,,1,,,6,21,2,1,,,10.43,30,2248,862,1000,825
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,Ir,T,V,I,Bod,I,,,1,1,1,,,,,,1,,,,,,,1,,,,1.25,1,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,Ir,T,V,I,Ar,I,,,1,,,,,,1,,1,,,,,,1,,,,,0.81,1,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,S,SB,I,I,I,I,,,40,3,1,,1,,,,8,,,,,9,31,1,,,,7.15,41,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,S,SB,I,I,I,I,,10,,2,,,,,,,4,,,,,1,8,1,,,,4.09,10,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,C,LB,D,I,I,I,,5,,,,,,,,,1,,,,,1,4,,,,,1.1,5,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,15,half_B,half_D,C,LB,D,I,I,I,,,,1,4,3,3,,,,29,,,,,11,45,11,4,1,,38.18,72,2248,862,1000,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,Ir,T,V,I,Bod/Tor,I,,,4,,2,1,1,,,,1,,,,,,2,1,1,,,8.25,4,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,Ir,T,V,I,Bod/Ce/Tor,I,,,1,,1,,,,,,1,1,,,,,,1,,,,2.06,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,Ir,T,V,I,Bod,I,,2,,,1,,1,,,,,,,,,,2,,,,,1.14,2,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,Ir,T,V,I,Sp,I,,,3,,1,,,,,,2,,,,,,2,1,,,,1.39,3,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,F,LL,Oc,I,I,I,,4,,1,,,,,,,1,,,,,,1,3,,,,2.31,4,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,F,LL,Oc,I,I,I,,,1,1,,,,,,,1,,,,,,,,1,,,1.12,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,F,CB,Cr,I,I,I,,1,,,,,,,,,1,,,,,,,1,,,,1.11,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,F,CB,Cr,I,I,I,,,1,,,,,,1,,1,,,,,,1,,,,,0.49,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,F,T,R,I,I,I,,1,,,,,,,,,,,,,,,1,,,,,0.32,1,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,S,SB,I,I,I,I,,,14,,,,,,,,1,,,,,1,13,,,,,4.44,14,2248,862,829,1004
VFT,15,ND,Adult (20-40 yrs),4,central,16,half_A,half_D,S,SB,I,I,I,I,,26,,,,,,,,,2,,,,,,23,2,,,,5.69,25,2248,862,829,1004
